Argument ID,Conclusion,Premise,Score
F10133,باید صبور باشیم,و بر شما باد به شكيبايي كه شكيبايي ايمان را چون سر است بر بدن و ايمان بدون شكيبايي چونان بدن بي سر ارزشي ندارد,1
F10134,باید اهل یادگیری و دانش باشیم,اي كميل ثروت اندوزان بي تقوا مرده گرچه به ظاهر زنده اند اما دانشمندان تا دنيا برقرار است زنده اند بدن هايشان گرچه در زمين پنهان اما ياد انان در دل ها هميشه زنده است,1
F10135,آخرت را باید بر دنیا ترجیح داد.,اخرت سراي رستگاري نيك بختان است,1
F10136,آخرت را باید بر دنیا ترجیح داد.,سرگرمي تو به اصلاح روز واپسين خود تو را از عذاب دوزخ رهايي بخشد,1
F10137,آخرت را باید بر دنیا ترجیح داد.,سود برنده در بازار دنيا ان كسي است كه دنياي حاضر را به اخرتي كه به دنبال ايد بفروشد,1
F10138,آخرت را باید بر دنیا ترجیح داد.,دارايي و پسران زيور زندگي دنيا است و كار شايسته نيز كشت و زراعت اخرت ميباشد,1
F10139,آخرت را باید بر دنیا ترجیح داد.,دگرگونيهاي دنيا بر حسب اتفاق است و از روي شايستگي و استحقاق نيست ولي احوال اخرت به شايستگي افراد و انسانها بستگي دارد,1
F10140,آخرت را باید بر دنیا ترجیح داد.,دور انديش كسي است كه دنيا از عمل براي اخرت او سرگرمش نكند,1
F10141,آخرت را باید بر دنیا ترجیح داد.,سراي اخرت خانه ماندني شما است پس انچه را برايتان ماندني است براي انجا تهيه كنيد,1
F10142,آخرت را باید بر دنیا ترجیح داد.,همه اندوه و تلاش خود را براي اخرت خود قرار ده,1
F10143,آخرت را باید بر دنیا ترجیح داد.,اندوه خود را براي روز واپسينت قرار ده تا اصلاح شوي,1
F10144,آخرت را باید بر دنیا ترجیح داد.,خود را براي روز واپسين خود فارغ و مخصوص گردان تا جايگاهت اصلاح شود و اخرت خود را به دنيا مفروش,1
F10145,آخرت را باید بر دنیا ترجیح داد.,اندوه خود را براي اخرتت و دلتنگي را براي نفس خود قرار ده كه چه بسا غمگيني كه دلتنگياش او را به شادماني جاويدان در اورد و چه بسا اندوهگيني كه اميد خود را دريابد,1
F10146,آخرت را باید بر دنیا ترجیح داد.,رو بگردانيد از هر كاري كه بي نياز از انيد مانند بسياري از كارهاي دنيا و سرگرم كنيد خود را به كار اخرت يعني بدانچه چاره‏اي از ان كار نداريد و در اخرت بدان نيازمنديد,1
F10147,آخرت را باید بر دنیا ترجیح داد.,بر حذر باشيد از روزي كه از كردارها و اعمال در ان روز بازجويي و جستجو شود و لرزش زمين در ان بسيار باشد و كودكان در ان روز پير شوند,1
F10148,آخرت را باید بر دنیا ترجیح داد.,زنهار بپرهيز از فريب خوردن از بهشت يعني خانه قرار و ارامش و جايگاه‏ پاكيزگان برگزيده و دوستان نيكوكاري كه قران به وصف ان گويا شده و ساكنان و اهل ان را ستايش نموده و خداي سبحان تو را بدان راهنمايي كرده و به سوي ان خوانده است,1
F10149,آخرت را باید بر دنیا ترجیح داد.,ايا توشه گيرنده‏اي براي اخرت خود نيست پيش از انكه كوچ كردنش نزديك شده باشد.,1
F10150,آخرت را باید بر دنیا ترجیح داد.,بي نيازترين مردم در اخرت ان كسي است كه در دنيا از ديگران نيازمندتر و فقيرتر باشد.,1
F10151,آخرت را باید بر دنیا ترجیح داد.,بهره‌مند ترین انسان‌ها در روز واپسين ان كسي است كه در دنيا بهره ‏اش از ديگران كمتر بوده.,1
F10152,آخرت را باید بر دنیا ترجیح داد.,به راستي كه تباه كردن معاد نشانه بدبختي است,1
F10153,آخرت را باید بر دنیا ترجیح داد.,به راستي كه امروز روز عمل و كار است و باز پرسي و حسابي نيست ولي فرداي قيامت روز باز پرسي است و عملي در كار نيست.,1
F10154,آخرت را باید بر دنیا ترجیح داد.,به راستي كه هر كار خيري را از پيش فرستي اندوخته ان براي تو خواهد بود و انچه را پس انداز كني خير ان براي ديگري خواهد بود.,1
F10155,آخرت را باید بر دنیا ترجیح داد.,به راستي كه دنيا با شما به راه و روش مخصوص خود عمل خواهد كرد ولي شما با اخرت به يك رشته به هم بسته شده‏ايد,1
F10156,آخرت را باید بر دنیا ترجیح داد.,به راستي كه در پيش روي تو راهي بس دور و دراز و پر مشقت است و چاره‏اي نداري از اين كه نيك در طلب بكوشي و به اندازه‏اي توشه برگيري كه تو را به منزل برساند.,1
F10157,آخرت را باید بر دنیا ترجیح داد.,به راستي كه در پيش رويت گردنه‏اي است سخت و صعب العبور كه سبكبار در انجا خوشحال‏تر است از گرانبار و كندرو در انجا وضعش رقت بارتر است از تندرو و به راستي كه به ناچار در پايان بر بهشت فرود ايي يا بر دوزخ,1
