,output_text,vector,output_data_source,index
399,"وَ فِی خَبَرٍ آخَرَ أَنّهُ ع قَالَ لِلأَشعَثِ بنِ قَیسٍ مُعَزّیاً عَنِ ابنٍ لَهُ إِن صَبَرتَ صَبرَ الأَکَارِمِ وَ إِلّا سَلَوتَ سُلُوّ البَهَائِمِ
","[[ 0.01724931  0.02081876 -0.0013437  ...  0.00599283  0.00370581
   0.01465907]]",حکمت نهج البلاغه,734
400,"وَ قَالَ ع فِی صِفَةِ الدّنیَا تَغُرّ وَ تَضُرّ وَ تَمُرّ إِنّ اللّهَ تَعَالَی لَم یَرضَهَا ثَوَاباً لِأَولِیَائِهِ وَ لَا عِقَاباً لِأَعدَائِهِ وَ إِنّ أَهلَ الدّنیَا کَرَکبٍ بَینَا هُم حَلّوا إِذ صَاحَ بِهِم سَائِقُهُم فَارتَحَلُوا
",[[0.0098233  0.02352952 0.00036839 ... 0.01242364 0.00749733 0.02095404]],حکمت نهج البلاغه,735
401,"وَ قَالَ ع الحِلمُ عَشِیرَةٌ
",[[0.00202547 0.01152477 0.00033676 ... 0.0028967  0.00815211 0.02550629]],حکمت نهج البلاغه,738
402,"وَ قَالَ ع مِسکِینٌ ابنُ آدَمَ مَکتُومُ الأَجَلِ مَکنُونُ العِلَلِ مَحفُوظُ العَمَلِ تُؤلِمُهُ البَقّةُ وَ تَقتُلُهُ الشّرقَةُ وَ تُنتِنُهُ العَرقَةُ
","[[ 0.00886668  0.01286218 -0.00120463 ...  0.01893391  0.0032234
   0.01938177]]",حکمت نهج البلاغه,739
403,"وَ قَالَ ع کَفَاکَ مِن عَقلِکَ مَا أَوضَحَ لَکَ سُبُلَ غَیّکَ مِن رُشدِکَ
",[[0.00490371 0.0131348  0.00090182 ... 0.00977601 0.0160966  0.04642185]],حکمت نهج البلاغه,741
404,"وَ قَالَ ع افعَلُوا الخَیرَ وَ لَا تَحقِرُوا مِنهُ شَیئاً فَإِنّ صَغِیرَهُ کَبِیرٌ وَ قَلِیلَهُ کَثِیرٌ وَ لَا یَقُولَنّ أَحَدُکُم إِنّ أَحَداً أَولَی بِفِعلِ الخَیرِ منِیّ فَیَکُونَ وَ اللّهِ کَذَلِکَ إِنّ لِلخَیرِ وَ الشّرّ أَهلًا فَمَهمَا تَرَکتُمُوهُ مِنهُمَا کَفَاکُمُوهُ أَهلُهُ
","[[ 0.00875353  0.01481777 -0.00105254 ...  0.00506894  0.00065275
   0.02853391]]",حکمت نهج البلاغه,742
405,"وَ قَالَ ع مَن أَصلَحَ سَرِیرَتَهُ أَصلَحَ اللّهُ عَلَانِیَتَهُ وَ مَن عَمِلَ لِدِینِهِ کَفَاهُ اللّهُ أَمرَ دُنیَاهُ وَ مَن أَحسَنَ فِیمَا بَینَهُ وَ بَینَ اللّهِ أَحسَنَ اللّهُ مَا بَینَهُ وَ بَینَ النّاسِ
","[[ 0.00504231  0.0174615   0.00027011 ...  0.00446565 -0.00285422
   0.01471106]]",حکمت نهج البلاغه,743
406,"وَ قَالَ ع الحِلمُ غِطَاءٌ سَاتِرٌ وَ العَقلُ حُسَامٌ قَاطِعٌ فَاستُر خَلَلَ خُلُقِکَ بِحِلمِکَ وَ قَاتِل هَوَاکَ بِعَقلِکَ
","[[ 0.01578238  0.01165922 -0.00029994 ...  0.00104379  0.00640959
   0.02214101]]",حکمت نهج البلاغه,744
407,"وَ قَالَ ع إِنّ لِلّهِ عِبَاداً یَختَصّهُمُ اللّهُ بِالنّعَمِ لِمَنَافِعِ العِبَادِ فَیُقِرّهَا فِی أَیدِیهِم مَا بَذَلُوهَا فَإِذَا مَنَعُوهَا نَزَعَهَا مِنهُم ثُمّ حَوّلَهَا إِلَی غَیرِهِم
","[[ 0.00652518  0.02234054  0.00325944 ...  0.00763555 -0.00061442
   0.02729323]]",حکمت نهج البلاغه,745
408,"وَ قَالَ ع لَا ینَبغَیِ لِلعَبدِ أَن یَثِقَ بِخَصلَتَینِ العَافِیَةِ وَ الغِنَی بَینَا تَرَاهُ مُعَافًی إِذ سَقِمَ وَ بَینَا تَرَاهُ غَنِیّاً إِذِ افتَقَرَ
","[[ 0.00493493  0.01739931 -0.00091048 ...  0.00795315  0.00045145
   0.02415016]]",حکمت نهج البلاغه,746
409,"وَ قَالَ ع مَن شَکَا الحَاجَةَ إِلَی مُؤمِنٍ فَکَأَنّهُ شَکَاهَا إِلَی اللّهِ وَ مَن شَکَاهَا إِلَی کَافِرٍ فَکَأَنّمَا شَکَا اللّهَ
","[[ 0.01364829  0.01438498 -0.00226671 ...  0.00419835  0.01144241
   0.03386996]]",حکمت نهج البلاغه,747
410,"وَ قَالَ ع فِی بَعضِ الأَعیَادِ إِنّمَا هُوَ عِیدٌ لِمَن قَبِلَ اللّهُ صِیَامَهُ وَ شَکَرَ قِیَامَهُ وَ کُلّ یَومٍ لَا یُعصَی اللّهُ فِیهِ فَهُوَ عِیدٌ
","[[ 0.00638432  0.01403848 -0.0043146  ...  0.01358572 -0.00232661
   0.02338329]]",حکمت نهج البلاغه,748
411,"وَ قَالَ ع إِنّ أَعظَمَ الحَسَرَاتِ یَومَ القِیَامَةِ حَسرَةُ رَجُلٍ کَسَبَ مَالًا فِی غَیرِ طَاعَةِ اللّهِ فَوَرِثَهُ رَجُلٌ فَأَنفَقَهُ فِی طَاعَةِ اللّهِ سُبحَانَهُ فَدَخَلَ بِهِ الجَنّةَ وَ دَخَلَ الأَوّلُ بِهِ النّارَ
","[[ 0.01361042  0.02159345 -0.00373019 ...  0.0066485   0.01496085
   0.02178727]]",حکمت نهج البلاغه,749
412,"وَ قَالَ ع إِنّ أَخسَرَ النّاسِ صَفقَةً وَ أَخیَبَهُم سَعیاً رَجُلٌ أَخلَقَ بَدَنَهُ فِی طَلَبِ مَالِهِ وَ لَم تُسَاعِدهُ المَقَادِیرُ عَلَی إِرَادَتِهِ فَخَرَجَ مِنَ الدّنیَا بِحَسرَتِهِ وَ قَدِمَ عَلَی الآخِرَةِ بِتَبِعَتِهِ
","[[ 0.0107863   0.02195904 -0.00054394 ...  0.00865459  0.0027839
   0.02090772]]",حکمت نهج البلاغه,750
413,"وَ قَالَ ع الرّزقُ رِزقَانِ طَالِبٌ وَ مَطلُوبٌ فَمَن طَلَبَ الدّنیَا طَلَبَهُ المَوتُ حَتّی یُخرِجَهُ عَنهَا وَ مَن طَلَبَ الآخِرَةَ طَلَبَتهُ الدّنیَا حَتّی یسَتوَفیِ‌َ رِزقَهُ مِنهَا
",[[0.01177056 0.01244508 0.00016673 ... 0.00858946 0.00048746 0.01176471]],حکمت نهج البلاغه,751
414,"وَ قَالَ ع اذکُرُوا انقِطَاعَ اللّذّاتِ وَ بَقَاءَ التّبِعَاتِ
","[[ 0.00565065  0.0110934  -0.00023399 ...  0.00398506  0.00980032
   0.01979843]]",حکمت نهج البلاغه,753
415,"وَ قَالَ ع اخبُر تَقلِهِ
",[[0.01927334 0.01035904 0.00080478 ... 0.00623313 0.01384616 0.01526248]],حکمت نهج البلاغه,754
416,"وَ قَالَ ع مَا کَانَ اللّهُ لِیَفتَحَ عَلَی عَبدٍ بَابَ الشّکرِ وَ یُغلِقَ عَنهُ بَابَ الزّیَادَةِ وَ لَا لِیَفتَحَ عَلَی عَبدٍ بَابَ الدّعَاءِ وَ یُغلِقَ عَنهُ بَابَ الإِجَابَةِ وَ لَا لِیَفتَحَ لِعَبدٍ بَابَ التّوبَةِ وَ یُغلِقَ عَنهُ بَابَ المَغفِرَةِ
",[[0.00276998 0.01869108 0.00326311 ... 0.01106355 0.00485744 0.0279129 ]],حکمت نهج البلاغه,755
417,"وَ قَالَ ع أَولَی النّاسِ بِالکَرَمِ مَن عُرِفَت بِهِ الکِرَامُ
","[[ 0.00843671  0.00983108 -0.00026236 ...  0.01372447  0.0016762
   0.03270165]]",حکمت نهج البلاغه,756
418,"وَ سُئِلَ ع أَیّهُمَا أَفضَلُ العَدلُ أَوِ الجُودُ فَقَالَ ع العَدلُ یَضَعُ الأُمُورَ مَوَاضِعَهَا وَ الجُودُ یُخرِجُهَا مِن جِهَتِهَا وَ العَدلُ سَائِسٌ عَامّ وَ الجُودُ عَارِضٌ خَاصّ فَالعَدلُ أَشرَفُهُمَا وَ أَفضَلُهُمَا
",[[0.00849541 0.01452457 0.00016947 ... 0.00454276 0.00051078 0.01801114]],حکمت نهج البلاغه,757
419,"وَ قَالَ ع النّاسُ أَعدَاءُ مَا جَهِلُوا
",[[0.00485369 0.01309886 0.01262305 ... 0.00362765 0.0005267  0.00914353]],حکمت نهج البلاغه,758
420,"وَ قَالَ ع الزّهدُ کُلّهُ بَینَ کَلِمَتَینِ مِنَ القُرآنِ قَالَ اللّهُ سُبحَانَهُلِکَیلا تَأسَوا عَلی ما فاتَکُم وَ لا تَفرَحُوا بِما آتاکُم وَ مَن لَم یَأسَ عَلَی الماَضیِ وَ لَم یَفرَح باِلآتیِ فَقَد أَخَذَ الزّهدَ بِطَرَفَیهِ
","[[ 0.01040045  0.0146504  -0.00182574 ...  0.00667531  0.00615289
   0.02008656]]",حکمت نهج البلاغه,759
421,"وَ قَالَ ع مَا أَنقَضَ النّومَ لِعَزَائِمِ الیَومِ
","[[ 0.00132749  0.01423147 -0.00128106 ...  0.00759778  0.03221196
   0.01332499]]",حکمت نهج البلاغه,760
422,"وَ قَالَ ع الوِلَایَاتُ مَضَامِیرُ الرّجَالِ
",[[0.00532823 0.01041985 0.00069198 ... 0.01415135 0.00988218 0.01280385]],حکمت نهج البلاغه,761
423,"وَ قَالَ ع لَیسَ بَلَدٌ بِأَحَقّ بِکَ مِن بَلَدٍ خَیرُ البِلَادِ مَا حَمَلَکَ
","[[ 0.00086908  0.01300133 -0.00029045 ... -0.00089221 -0.00090011
   0.02118307]]",حکمت نهج البلاغه,762
424,"وَ قَالَ ع وَ قَد جَاءَهُ نعَی‌ُ الأَشتَرِ رَحِمَهُ اللّهُ مَالِکٌ وَ مَا مَالِکٌ وَ اللّهِ لَو کَانَ جَبَلًا لَکَانَ فِنداً وَ لَو کَانَ حَجَراً لَکَانَ صَلداً لَا یَرتَقِیهِ الحَافِرُ وَ لَا یوُفیِ عَلَیهِ الطّائِرُ
","[[ 0.00725326  0.0169436  -0.00204677 ...  0.01017093 -0.00264491
   0.01675536]]",حکمت نهج البلاغه,763
425,"وَ قَالَ ع قَلِیلٌ مَدُومٌ عَلَیهِ خَیرٌ مِن کَثِیرٍ مَملُولٍ مِنهُ
","[[3.0454700e-03 1.0026936e-02 5.8529546e-05 ... 5.9731295e-03
  6.8208175e-03 2.6425594e-02]]",حکمت نهج البلاغه,764
426,"وَ قَالَ ع إِذَا کَانَ فِی رَجُلٍ خَلّةٌ رَائِقَةٌ فَانتَظِرُوا أَخَوَاتِهَا
","[[ 1.4691286e-02  1.4161048e-02 -9.0385292e-05 ...  1.1114358e-02
   1.3391910e-02  1.1125409e-02]]",حکمت نهج البلاغه,765
427,"وَ قَالَ ع لِغَالِبِ بنِ صَعصَعَةَ أَبِی الفَرَزدَقِ فِی کَلَامٍ دَارَ بَینَهُمَا مَا فَعَلَت إِبِلُکَ الکَثِیرَةُ قَالَ دَغدَغَتهَا الحُقُوقُ یَا أَمِیرَ المُؤمِنِینَ فَقَالَ ع ذَلِکَ أَحمَدُ سُبُلِهَا
","[[ 7.6837657e-04  1.6446263e-02 -6.1003670e-05 ...  3.1753816e-03
  -3.0956584e-05  2.6507709e-02]]",حکمت نهج البلاغه,766
428,"وَ قَالَ ع مَنِ اتّجَرَ بِغَیرِ فِقهٍ فَقَدِ ارتَطَمَ فِی الرّبَا
","[[ 0.00832382  0.01193175 -0.00162281 ...  0.03042236  0.01199672
   0.02344209]]",حکمت نهج البلاغه,767
429,"وَ قَالَ ع مَن عَظّمَ صِغَارَ المَصَائِبِ ابتَلَاهُ اللّهُ بِکِبَارِهَا
","[[ 0.01081727  0.01018786  0.0009854  ...  0.00785663 -0.00112284
   0.02515676]]",حکمت نهج البلاغه,768
430,"وَ قَالَ ع مَن کَرُمَت عَلَیهِ نَفسُهُ هَانَت عَلَیهِ شَهَوَاتُهُ
","[[ 0.00439133  0.01455996 -0.00124035 ...  0.00890125  0.00513993
   0.03579541]]",حکمت نهج البلاغه,769
431,"وَ قَالَ ع مَا مَزَحَ امرُؤٌ مَزحَةً إِلّا مَجّ مِن عَقلِهِ مَجّةً
","[[ 0.00155911  0.01142729 -0.00227368 ...  0.00914595  0.01365486
   0.02507236]]",حکمت نهج البلاغه,770
432,"وَ قَالَ ع زُهدُکَ فِی رَاغِبٍ فِیکَ نُقصَانُ حَظّ وَ رَغبَتُکَ فِی زَاهِدٍ فِیکَ ذُلّ نَفسٍ
","[[ 0.00531286  0.01027846 -0.0020976  ...  0.0020568   0.00655886
   0.01811424]]",حکمت نهج البلاغه,771
433,"و قال ع الغِنَی وَ الفَقرُ بَعدَ العَرضِ عَلَی اللّهِ
",[[0.0084234  0.00842495 0.00237899 ... 0.006372   0.00830495 0.02157341]],حکمت نهج البلاغه,772
434,"وَ قَالَ ع مَا زَالَ الزّبَیرُ رَجُلًا مِنّا أَهلَ البَیتِ حَتّی نَشَأَ ابنُهُ المَشئُومُ عَبدُ اللّهِ
","[[ 0.00140774  0.01882147 -0.00071466 ...  0.00670981  0.00214202
   0.02668046]]",حکمت نهج البلاغه,773
435,"وَ قَالَ ع مَا لِابنِ آدَمَ وَ الفَخرِ أَوّلُهُ نُطفَةٌ وَ آخِرُهُ جِیفَةٌ وَ لَا یَرزُقُ نَفسَهُ وَ لَا یَدفَعُ حَتفَهُ
",[[0.01103621 0.01251935 0.00180337 ... 0.00323081 0.00076451 0.01106211]],حکمت نهج البلاغه,774
436,"وَ سُئِلَ مَن أَشعَرُ الشّعَرَاءِ فَقَالَ ع إِنّ القَومَ لَم یَجرُوا فِی حَلبَةٍ تُعرَفُ الغَایَةُ عِندَ قَصَبَتِهَا فَإِن کَانَ وَ لَا بُدّ فَالمَلِکُ الضّلّیلُ
","[[ 0.00885285  0.0179894  -0.00096427 ...  0.00734423  0.00471794
   0.02387195]]",حکمت نهج البلاغه,775
437,"وَ قَالَ ع أَلَا حُرّ یَدَعُ هَذِهِ اللّمَاظَةَ لِأَهلِهَا إِنّهُ لَیسَ لِأَنفُسِکُم ثَمَنٌ إِلّا الجَنّةَ فَلَا تَبِیعُوهَا إِلّا بِهَا
",[[0.0123301  0.01548883 0.00499224 ... 0.00919586 0.00768278 0.02977986]],حکمت نهج البلاغه,776
438,"وَ قَالَ ع مَنهُومَانِ لَا یَشبَعَانِ طَالِبُ عِلمٍ وَ طَالِبُ دُنیَا
","[[ 0.00098561  0.01151904 -0.00073697 ...  0.00324754 -0.00098922
   0.02412046]]",حکمت نهج البلاغه,777
439,"وَ قَالَ ع الإِیمَانُ أَن تُؤثِرَ الصّدقَ حَیثُ یَضُرّکَ عَلَی الکَذِبِ حَیثُ یَنفَعُکَ وَ أَلّا یَکُونَ فِی حَدِیثِکَ فَضلٌ عَن عَمَلِکَ وَ أَن تتَقّیِ‌َ اللّهَ فِی حَدِیثِ غَیرِکَ
",[[0.00863015 0.0227071  0.00429868 ... 0.0083723  0.0101677  0.02722147]],حکمت نهج البلاغه,778
440,"وَ قَالَ ع یَغلِبُ المِقدَارُ عَلَی التّقدِیرِ حَتّی تَکُونَ الآفَةُ فِی التّدبِیرِ
","[[ 0.00374498  0.0114326  -0.00102856 ...  0.00509094  0.00900642
   0.02086825]]",حکمت نهج البلاغه,779
441,"وَ قَالَ ع الحِلمُ وَ الأَنَاةُ تَوأَمَانِ یُنتِجُهُمَا عُلُوّ الهِمّةِ
","[[ 0.0053566   0.01181728 -0.00070815 ...  0.00074102 -0.00179853
   0.03706614]]",حکمت نهج البلاغه,780
442,"وَ قَالَ ع الغِیبَةُ جُهدُ العَاجِزِ
","[[4.7271028e-03 1.1917821e-02 7.9430014e-05 ... 9.0559544e-03
  9.3513737e-03 1.9515537e-02]]",حکمت نهج البلاغه,781
443,"وَ قَالَ ع رُبّ مَفتُونٍ بِحُسنِ القَولِ فِیهِ
","[[ 0.00169844  0.01008173 -0.00081785 ...  0.00573034  0.00013959
   0.0261139 ]]",حکمت نهج البلاغه,782
444,"وَ قَالَ ع الدّنیَا خُلِقَت لِغَیرِهَا وَ لَم تُخلَق لِنَفسِهَا
","[[ 0.00676194  0.01319175 -0.00097218 ...  0.01228013  0.00341793
   0.01146495]]",حکمت نهج البلاغه,783
445,"وَ قَالَ ع إِنّ لبِنَیِ أُمَیّةَ مِروَداً یَجرُونَ فِیهِ وَ لَو قَدِ اختَلَفُوا فِیمَا بَینَهُم ثُمّ کَادَتهُمُ الضّبَاعُ لَغَلَبَتهُم
","[[ 0.00617009  0.01813089  0.01052538 ...  0.00234046 -0.00346766
   0.03184119]]",حکمت نهج البلاغه,784
446,"وَ قَالَ ع فِی مَدحِ الأَنصَارِ هُم وَ اللّهِ رَبّوُا الإِسلَامَ کَمَا یُرَبّی الفِلوُ مَعَ غَنَائِهِم بِأَیدِیهِمُ السّبَاطِ وَ أَلسِنَتِهِمُ السّلَاطِ
",[[0.00544592 0.02013841 0.00430137 ... 0.04763784 0.00206853 0.01910443]],حکمت نهج البلاغه,785
447,"وَ قَالَ ع العَینُ وِکَاءُ السّهِ
","[[ 0.00605683  0.00990618 -0.00179737 ...  0.00240322 -0.00140379
   0.01865238]]",حکمت نهج البلاغه,786
448,"وَ قَالَ ع فِی کَلَامٍ لَهُ وَ وَلِیَهُم وَالٍ فَأَقَامَ وَ استَقَامَ حَتّی ضَرَبَ الدّینُ بِجِرَانِهِ
","[[ 0.01267591  0.01356409 -0.00381051 ...  0.00569214  0.00973696
   0.01751205]]",حکمت نهج البلاغه,787
449,"وَ قَالَ ع یأَتیِ عَلَی النّاسِ زَمَانٌ عَضُوضٌ یَعَضّ المُوسِرُ فِیهِ عَلَی مَا فِی یَدَیهِ وَ لَم یُؤمَر بِذَلِکَ قَالَ اللّهُ سُبحَانَهُوَ لا تَنسَوُا الفَضلَ بَینَکُمتَنهَدُ فِیهِ الأَشرَارُ وَ تُستَذَلّ الأَخیَارُ وَ یُبَایِعُ المُضطَرّونَ وَ قَد نَهَی رَسُولُ اللّهِص عَن بَیعِ المُضطَرّینَ
","[[ 0.00687054  0.02586045 -0.00281709 ...  0.00285902 -0.0005792
   0.02270724]]",حکمت نهج البلاغه,788
450,"وَ قَالَ ع یَهلِکُ فِیّ رَجُلَانِ مُحِبّ مُفرِطٌ وَ بَاهِتٌ مُفتَرٍ هَلَکَ فِیّ رَجُلَانِ مُحِبّ غَالٍ وَ مُبغِضٌ قَالٍ
","[[ 0.01427513  0.0133098  -0.0030505  ...  0.00010393  0.01104589
   0.01680294]]",حکمت نهج البلاغه,789
451,"وَ سُئِلَ عَنِ التّوحِیدِ وَ العَدلِ فَقَالَ ع التّوحِیدُ أَلّا تَتَوَهّمَهُ وَ العَدلُ أَلّا تَتّهِمَهُ
",[[0.01023506 0.0172953  0.0024329  ... 0.00179542 0.00509934 0.02135104]],حکمت نهج البلاغه,790
452,"و قال ع لَا خَیرَ فِی الصّمتِ عَنِ الحُکمِ کَمَا أَنّهُ لَا خَیرَ فِی القَولِ بِالجَهلِ
",[[0.00223019 0.01074839 0.00135078 ... 0.01116673 0.01162958 0.01642821]],حکمت نهج البلاغه,791
453,"وَ قَالَ ع فِی دُعَاءٍ استَسقَی بِهِ أللّهُمّ اسقِنَا ذُلُلَ السّحَابِ دُونَ صِعَابِهَا
",[[0.00285932 0.01287612 0.00046593 ... 0.00729051 0.00191657 0.02855043]],حکمت نهج البلاغه,792
454,"وَ قِیلَ لَهُ ع لَو غَیّرتَ شَیبَکَ یَا أَمِیرَ المُؤمِنِینَ فَقَالَ ع الخِضَابُ زِینَةٌ وَ نَحنُ قَومٌ فِی مُصِیبَةٍ یُرِیدُ وَفَاةَ رَسُولِ اللّهِص
","[[ 0.0089005   0.01335098  0.00070333 ...  0.00574339 -0.00104763
   0.01600673]]",حکمت نهج البلاغه,793
455,"وَ قَالَ ع مَا المُجَاهِدُ الشّهِیدُ فِی سَبِیلِ اللّهِ بِأَعظَمَ أَجراً مِمّن قَدَرَ فَعَفّ لَکَادَ العَفِیفُ أَن یَکُونَ مَلَکاً مِنَ المَلَائِکَةِ
","[[ 0.00027884  0.01875972 -0.00154313 ...  0.001317    0.00399777
   0.0328026 ]]",حکمت نهج البلاغه,794
456,"وَ قَالَ ع القَنَاعَةُ مَالٌ لَا یَنفَدُ
","[[ 0.00116776  0.01138302 -0.00053755 ...  0.01046425  0.0051943
   0.00691867]]",حکمت نهج البلاغه,795
457,"وَ قَالَ ع أَشَدّ الذّنُوبِ مَا استَخَفّ بِهَا صَاحِبُهُ
",[[0.0038192  0.01123136 0.00101294 ... 0.00366657 0.00869329 0.01782034]],حکمت نهج البلاغه,797
458,"وَ قَالَ ع مَا أَخَذَ اللّهُ عَلَی أَهلِ الجَهلِ أَن یَتَعَلّمُوا حَتّی أَخَذَ عَلَی أَهلِ العِلمِ أَن یُعَلّمُوا
","[[ 0.00503436  0.02070377 -0.00347063 ...  0.00596305  0.0020724
   0.033792  ]]",حکمت نهج البلاغه,798
459,"وَ قَالَ ع شَرّ الإِخوَانِ مَن تُکُلّفَ لَهُ
",[[0.00139727 0.01046076 0.00145062 ... 0.0157574  0.00707643 0.01951571]],حکمت نهج البلاغه,799
460,وَ قَالَ ع إِذَا احتَشَمَ المُؤمِنُ أَخَاهُ فَقَد فَارَقَهُ,[[0.00524098 0.01371023 0.00089248 ... 0.00380299 0.00124754 0.00293334]],حکمت نهج البلاغه,800
