,output_text,vector,output_data_source,index
1384,"گر دم از شادی وگر از غم زنیم	جمع بنشینیم و دم با هم زنیم
یار ما افزون رود افزون رویم	یار ما گر کم زند ما کم زنیم
ما و یاران همدل و همدم شویم	همچو آتش بر صف رستم زنیم
گر چه مردانیم اگر تنها رویم	چون زنان بر نوحه و ماتم زنیم
گر به تنهایی به راه حج رویم	تو مکن باور که بر زمزم زنیم
تارهای چنگ را مانیم ما	چونک درسازیم زیر و بم زنیم
ما همه در جمع آدم بوده ایم	بار دیگر جمله بر آدم زنیم
نکته پوشیده ست و آدم واسطه	خیمه ها بر ساحل اعظم زنیم
چون به تخت آید سلیمان بقا	صد هزاران بوسه بر خاتم زنیم","[[ 1.1663279e-03  6.2673917e-04 -7.6872209e-05 ...  3.5414644e-02
  -4.5040084e-04  5.9587481e-03]]",غزلیات مولوی,1671
1385,"روز باران است و ما جو می کنیم	بر امید وصل دستی می زنیم
ابرها آبستن از دریای عشق	ما ز ابر عشق هم آبستنیم
تو مگو مطرب نیم دستی بزن	تو بیا ما خود تو را مطرب کنیم
روشن است آن خانه گویی آن کیست	ما غلام خانه های روشنیم
ما حجاب آب حیوان خودیم	بر سر آن آب ما چون روغنیم","[[-1.7732508e-03  5.2982225e-04  7.7010314e-03 ... -7.9101628e-05
   3.8093787e-03  2.0612646e-02]]",غزلیات مولوی,1672
1386,"امشب ای دلدار مهمان توییم	شب چه باشد روز و شب آن توییم
هر کجا باشیم و هر جا که رویم	حاضران کاسه و خوان توییم
نقش های صنعت دست توییم	پروریده نعمت و نان توییم
چون کبوترزاده برج توییم	در سفر طواف ایوان توییم
حیث ما کنتم فولوا شطره	با زجاجه دل پری خوان توییم
هر زمان نقشی کنی در مغز ما	ما صحیفه خط و عنوان توییم
همچو موسی کم خوریم از دایه شیر	زانک مست شیر و پستان توییم
ایمنیم از دزد و مکر راه زن	زانک چون زر در حرمدان توییم
زان چنین مست است و دلخوش جان ما	که سبکسار و گران جان توییم
گوی زرین فلک رقصان ماست	چون نباشد چون که چوگان توییم
خواه چوگان ساز ما را خواه گوی	دولت این بس که به میدان توییم
خواه ما را مار کن خواهی عصا	معجز موسی و برهان توییم
گر عصا سازیم بیفشانیم برگ	وقت خشم و جنگ ثعبان توییم
عشق ما را پشت داری می کند	زانک خندان روی بستان توییم
سایه ساز ماست نور سایه سوز	زانک همچون مه به میزان توییم
هم تو بگشا این دهان را هم تو بند	بند آن توست و انبان توییم",[[0.00045158 0.00147945 0.01557999 ... 0.00235242 0.00710934 0.01267221]],غزلیات مولوی,1673
1387,"ما ز بالاییم و بالا می رویم	ما ز دریاییم و دریا می رویم
ما از آن جا و از این جا نیستیم	ما ز بی جاییم و بی جا می رویم
لااله اندر پی الالله است	همچو لا ما هم به الا می رویم
قل تعالوا آیتیست از جذب حق	ما به جذبه حق تعالی می رویم
کشتی نوحیم در طوفان روح	لاجرم بی دست و بی پا می رویم
همچو موج از خود برآوردیم سر	باز هم در خود تماشا می رویم
راه حق تنگ است چون سم الخیاط	ما مثال رشته یکتا می رویم
هین ز همراهان و منزل یاد کن	پس بدانک هر دمی ما می رویم
خوانده ای انا الیه راجعون	تا بدانی که کجاها می رویم
اختر ما نیست در دور قمر	لاجرم فوق ثریا می رویم
همت عالی است در سرهای ما	از علی تا رب اعلا می رویم
رو ز خرمنگاه ما ای کورموش	گر نه کوری بین که بینا می رویم
ای سخن خاموش کن با ما میا	بین که ما از رشک بی ما می رویم
ای که هستی ما ره را مبند	ما به کوه قاف و عنقا می رویم","[[-0.00014371  0.00049477  0.0212461  ...  0.00096411  0.00080068
   0.02079224]]",غزلیات مولوی,1674
1388,"دوش عشق شمس دین می باختیم	سوی رفعت روح می افراختیم
در فراق روی آن معشوق جان	ماحضر با عشق او می ساختیم
در نثار عشق جان افزای او	قالب از جان هر زمان پرداختیم
عشق او صد جان دیگر می بداد	ما در این داد و ستد پرداختیم
همچو چنگ از حال خود خالی شدیم	پرده عشاق را بنواختیم

اندر آن پرده بده یک پردگی	کز شعاعش پرده ها بشناختیم
هر زمان خود را به سوی پرده ای	حیله حیله پیشتر انداختیم
برج برج و پرده پرده بعد از آن	همچو ماه چارده می تاختیم
رو نمود از سوی تبریز آفتاب	تا دل از رخت طبیعت آختیم","[[ 9.1526043e-03 -7.3150882e-06  3.5074046e-03 ...  1.9067841e-02
   1.6055627e-03  2.7516820e-02]]",غزلیات مولوی,1675
1389,"عاقبت ای جان فزا نشکیفتم	خشم رفتم بی شما نشکیفتم
در جدایی خواستم تا خو کنم	راستی گویم جدا نشکیفتم
کی شکیبد خود کهی از کهربا	کاهم و از کهربا نشکیفتم
هر جفاکش طالب روز وفاست	من جفاکش از وفا نشکیفتم
نرم نرمک گویدم بازآمدی	گویمش ای جان ما نشکیفتم
ای دل و ای جان و چشم روشنم	بی پناه توتیا نشکیفتم
بر سرم می زد که دیدی تو سزا	ناسزایم ناسزا نشکیفتم
آزمودم مردگی و زندگی	در فنا و در بقا نشکیفتم
مطربا این پرده گو بهر خدا	ای خدا و ای خدا نشکیفتم","[[ 3.6090496e-04 -3.8182378e-08 -7.5913238e-07 ...  5.8957306e-04
  -1.5667591e-05 -3.1934692e-06]]",غزلیات مولوی,1676
1390,"یک دمی خوش چو گلستان کندم	یک دمی همچو زمستان کندم
یک دمم فاضل و استاد کند	یک دمی طفل دبستان کندم
یک دمی سنگ زند بشکندم	یک دمی شاه درستان کندم
یک دمم چشمه خورشید کند	یک دمی جمله شبستان کندم
دامنش را بگرفتم به دو دست	تا ببینم که چه دستان کندم
دردی درد خوشش را قدحم	گر چه او ساقی مستان کندم
زان ستانم شکر او شب و روز	تا لقب هم شکرستان کندم",[[0.00460139 0.00420121 0.0036084  ... 0.01099345 0.00320995 0.01441059]],غزلیات مولوی,1677
1391,"من اگر نالم اگر عذر آرم	پنبه در گوش کند دلدارم
هر جفایی که کند می رسدش	هر جفایی که کند بردارم
گر مرا او به عدم انگارد	ستمش را به کرم انگارم
داروی درد دلم درد وی است	دل به دردش ز چه رو نسپارم
عزت و حرمتم آنگه باشد	که کند عشق عزیزش خوارم
باده آنگه شود انگور تنم	که بکوبد به لگد عصارم
جان دهم زیر لگد چون انگور	تا طرب ساز شود اسرارم
گر چه انگور همه خون گرید	که از این جور و جفا بیزارم
پنبه در گوش کند کوبنده	که من از جهل نمی افشارم
تو گر انکار کنی معذوری	لیک من بوالحکم این کارم
چون ز سعی و قدمم سر کردی	آنگهی شکر کنی بسیارم",[[0.00710766 0.03757112 0.01141542 ... 0.00552156 0.01547429 0.01487792]],غزلیات مولوی,1678
1392,"من اگر مستم اگر هشیارم	بنده چشم خوش آن یارم
بی خیال رخ آن جان و جهان	از خود و جان و جهان بیزارم
بنده صورت آنم که از او	روز و شب در گل و در گلزارم
این چنین آینه ای می بینم	چشم از این آینه چون بردارم
دم فروبسته ام و تن زده ام	دم مده تا علالا برنارم
بت من گفت منم جان بتان	گفتم این است بتا اقرارم
گفت اگر در سر تو شور من است	از تو من یک سر مو نگذارم
منم آن شمع که در آتش خود	هر چه پروانه بود بسپارم
گفتمش هر چه بسوزی تو ز من	دود عشق تو بود آثارم
راست کن لاف مرا با دیده	جز چنان راست نیاید کارم
من ز پرگار شدم وین عجب است	کاندر این دایره چون پرگارم
ساقی آمد که حریفانه بده	گفتم اینک به گرو دستارم
غلطم سر بستان لیک دمی	مددم ده قدری هشیارم
آن جهان پنهان را بنما	کاین جهان را به عدم انگارم","[[ 9.5969126e-06  3.1200594e-03  3.9112181e-03 ...  8.1486600e-05
  -1.4542430e-04  1.1509122e-02]]",غزلیات مولوی,1679
1393,"من اگر پرغم اگر شادانم	عاشق دولت آن سلطانم
تا که خاک قدمش تاج من است	اگرم تاج دهی نستانم
تا لب قند خوشش پندم داد	قند روید بن هر دندانم
گلم ار چند که خارم در پاست	یوسفم گر چه در این زندانم
هر کی یعقوب من است او را من	مونس زاویه احزانم
در وصال شب او همچو نیم	قند می نوشم و در افغانم
پای من گر چه در این گل مانده ست	نه که من سرو چنین بستانم
ز جهان گر پنهانم چه عجب	که نهان باشد جان من جانم
گر چه پرخارم سر تا به قدم	کوری خار چو گل خندانم
بوده ام مومن توحید کنون	مومنان را پس از این ایمانم
سایه شخصم و اندازه او	قامتش چند بود چندانم
هر کی او سایه ندارد چو فلک	او بداند که ز خورشیدانم
قیمتم نبود هر چند زرم	که به بازار نیم در کانم
من درون دل این سنگ دلان	چون زر و خاک به کان یک سانم
چونک از کان جهان بازرهم	زان سوی کون و مکان من دانم",[[0.00422226 0.040302   0.0085835  ... 0.02796124 0.00487995 0.01440687]],غزلیات مولوی,1680
