,output_text,vector,output_data_source,index
184,"از بس که ریخت جرعه بر خاک ما ز بالا	هر ذره خاک ما را آورد در علالا
سینه شکاف گشته دل عشق باف گشته	چون شیشه صاف گشته از جام حق تعالی
اشکوفه ها شکفته وز چشم بد نهفته	غیرت مرا بگفته می خور دهان میالا
ای جان چو رو نمودی جان و دلم ربودی	چون مشتری تو بودی قیمت گرفت کالا
ابرت نبات بارد جورت حیات آرد	درد تو خوش گوارد تو درد را مپالا
ای عشق با توستم وز باده تو مستم	وز تو بلند و پستم وقت دنا تدلی
ماهت چگونه خوانم مه رنج دق دارد	سروت اگر بخوانم آن راستست الا
سرو احتراق دارد مه هم محاق دارد	جز اصل اصل جان ه",[[0.00083288 0.0175623  0.00390927 ... 0.01330834 0.01476234 0.01268901]],غزلیات مولوی,185
185,"ای میرآب بگشا آن چشمه روان را	تا چشم ها گشاید ز اشکوفه بوستان را
آب حیات لطفت در ظلمت دو چشم است	زان مردمک چو دریا کردست دیدگان را
هرگز کسی نرقصد تا لطف تو نبیند	کاندر شکم ز لطفت رقص است کودکان را
اندر شکم چه باشد و اندر عدم چه باشد	کاندر لحد ز نورت رقص است استخوان را
بر پرده های دنیا بسیار رقص کردیم	چابک شوید یاران مر رقص آن جهان را
جان ها چو می برقصد با کندهای قالب	خاصه چو بسکلاند این کنده گران را
پس ز اول ولادت بودیم پای کوبان	در ظلمت رحم ها از بهر شکر جان را
پس جمله صوفیانیم از خانقه رسیده	ر","[[ 0.00020738  0.00128744  0.00910486 ...  0.00385552 -0.00172952
   0.01816666]]",غزلیات مولوی,186
186,"از سینه پاک کردم افکار فلسفی را	در دیده جای کردم اشکال یوسفی را

نادر جمال باید کاندر زبان نیاید	تا سجده راست آید مر آدم صفی را
طوری چگونه طوری نوری چگونه نوری	هر لحظه نور بخشد صد شمع منطفی را
خورشید چون برآید هر ذره رو نماید	نوری دگر بباید ذرات مختفی را
اصل وجودها او دریای جودها او	چون صید می کند او اشیاء منتفی را
این جا کسیست پنهان خود را مگیر تنها	بس تیز گوش دارد مگشا به بد زبان را","[[ 1.6280025e-03  1.3730630e-03 -7.2250690e-04 ...  1.2894645e-03
  -5.4893844e-05  3.1719960e-02]]",غزلیات مولوی,187
187,"بر چشمه ضمیرت کرد آن پری وثاقی	هر صورت خیالت از وی شدست پیدا
هر جا که چشمه باشد باشد مقام پریان	بااحتیاط باید بودن تو را در آن جا
این پنج چشمه حس تا بر تنت روانست	ز اشراق آن پری دان گه بسته گاه مجری
وان پنج حس باطن چون وهم و چون تصور	هم پنج چشمه می دان پویان به سوی مرعی
هر چشمه را دو مشرف پنجاه میرابند	صورت به تو نمایند اندر زمان اجلا
زخمت رسد ز پریان گر باادب نباشی	کاین گونه شهره پریان تندند و بی محابا
تقدیر می فریبد تدبیر را که برجه	مکرش گلیم برده از صد هزار چون ما
مرغان در قفس بین در شست ماهی","[[ 8.4312196e-04  1.3267460e-06 -1.1846701e-04 ... -1.1141212e-05
  -6.0003051e-05 -4.7988462e-04]]",غزلیات مولوی,188
188,"آمد بهار جان ها ای شاخ تر به رقص آ	چون یوسف اندرآمد مصر و شکر به رقص آ
ای شاه عشق پرور مانند شیر مادر	ای شیرجوش دررو جان پدر به رقص آ
چوگان زلف دیدی چون گوی دررسیدی	از پا و سر بریدی بی پا و سر به رقص آ
تیغی به دست خونی آمد مرا که چونی	گفتم بیا که خیر است گفتا نه شر به رقص آ
از عشق تاجداران در چرخ او چو باران	آن جا قبا چه باشد ای خوش کمر به رقص آ
ای مست هست گشته بر تو فنا نبشته	رقعه فنا رسیده بهر سفر به رقص آ
در دست جام باده آمد بتم پیاده	گر نیستی تو ماده زان شاه نر به رقص آ
پایان جنگ آمد آواز چن","[[ 0.00964823  0.00262471  0.00667807 ...  0.01678295 -0.00021989
   0.01686205]]",غزلیات مولوی,189
189,"با آن که می رسانی آن باده بقا را	بی تو نمی گوارد این جام باده ما را
مطرب قدح رها کن زین گونه ناله ها کن	جانا یکی بها کن آن جنس بی بها را
آن عشق سلسلت را وان آفت دلت را	آن چاه بابلت را وان کان سحرها را
بازآر بار دیگر تا کار ما شود زر	از سر بگیر از سر آن عادت وفا را
دیو شقا سرشته از لطف تو فرشته	طغرای تو نبشته مر ملکت صفا را
در نورت ای گزیده ای بر فلک رسیده	من دم به دم بدیده انوار مصطفا را
چون بسته گشت راهی شد حاصل من آهی	شد کوه همچو کاهی از عشق کهربا را
از شمس دین چون مه تبریز هست آگه	بشنو دعا و ",[[0.01198495 0.02503233 0.00555852 ... 0.01379094 0.005028   0.02216387]],غزلیات مولوی,190
190,"بیدار کن طرب را بر من بزن تو خود را	چشمی چنین بگردان کوری چشم بد را
خود را بزن تو بر من اینست زنده کردن	بر مرده زن چو عیسی افسون معتمد را
ای رویت از قمر به آن رو به روی من نه	تا بنده دیده باشد صد دولت ابد را
در واقعه بدیدم کز قند تو چشیدم	با آن نشان که گفتی این بوسه نام زد را
جان فرشته بودی یا رب چه گشته بودی	کز چهره می نمودی لم یتخذ ولد را
چون دست تو کشیدم صورت دگر ندیدم	بی هوشیی بدیدم گم کرده مر خرد را
جام چو نار درده بی رحم وار درده	تا گم شوم ندانم خود را و نیک و بد را
این بار جام پر کن لیکن ","[[ 0.00489113  0.0035014   0.00570781 ...  0.05243883 -0.00134408
   0.01234622]]",غزلیات مولوی,191
191,"بشکن سبو و کوزه ای میرآب جان ها	تا وا شود چو کاسه در پیش تو دهان ها
بر گیجگاه ما زن ای گیجی خردها	تا وارهد به گیجی این عقل ز امتحان ها
ناقوس تن شکستی ناموس عقل بشکن	مگذار کان مزور پیدا کند نشان ها
ور جادویی نماید بندد زبان مردم	تو چون عصای موسی بگشا برو زبان ها
عاشق خموش خوشتر دریا به جوش خوشتر	چون آینه ست خوشتر در خامشی بیان ها",[[0.00199024 0.00079321 0.00387915 ... 0.01429005 0.00742622 0.02998422]],غزلیات مولوی,192
192,"جانا قبول گردان این جست و جوی ما را	بنده و مرید عشقیم برگیر موی ما را
بی ساغر و پیاله درده میی چو لاله	تا گل سجود آرد سیمای روی ما را
مخمور و مست گردان امروز چشم ما را	رشک بهشت گردان امروز کوی ما را
ما کان زر و سیمیم دشمن کجاست زر را	از ما رسد سعادت یار و عدوی ما را
شمع طراز گشتیم گردن دراز گشتیم	فحل و فراخ کردی زین می گلوی ما را
ای آب زندگانی ما را ربود سیلت	اکنون حلال بادت بشکن سبوی ما را
گر خوی ما ندانی از لطف باده واجو	همخوی خویش کردست آن باده خوی ما را
گر بحر می بریزی ما سیر و پر نگردیم	زیر","[[-1.7425945e-04  1.0587716e-03 -7.5213356e-05 ...  1.6479900e-03
  -2.0426116e-04  1.2905227e-02]]",غزلیات مولوی,193
193,"خواهم گرفتن اکنون آن مایه صور را	دامی نهاده ام خوش آن قبله نظر را
دیوار گوش دارد آهسته تر سخن گو	ای عقل بام بررو ای دل بگیر در را
اعدا که در کمینند در غصه همینند	چون بشنوند چیزی گویند همدگر را
گر ذره ها نهانند خصمان و دشمنانند	در قعر چه سخن گو خلوت گزین سحر را
ای جان چه جای دشمن روزی خیال دشمن	در خانه دلم شد از بهر رهگذر را
رمزی شنید زین سر زو پیش دشمنان شد	می خواند یک به یک را می گفت خشک و تر را
زان روز ما و یاران در راه عهد کردیم	پنهان کنیم سر را پیش افکنیم سر را
ما نیز مردمانیم نی کم ز سنگ کا","[[ 2.0778652e-04 -2.9287843e-08 -1.3937902e-06 ...  5.7592866e-04
  -2.1022517e-05 -5.1506642e-05]]",غزلیات مولوی,194
194,"شهوت که با تو رانند صدتو کنند جان را	چون با زنی برانی سستی دهد میان را
زیرا جماع مرده تن را کند فسرده	بنگر به اهل دنیا دریاب این نشان را
میران و خواجگانشان پژمرده است جانشان	خاک سیاه بر سر این نوع شاهدان را
دررو به عشق دینی تا شاهدان ببینی	پرنور کرده از رخ آفاق آسمان را
بخشد بت نهانی هر پیر را جوانی	زان آشیان جانی اینست ارغوان را
خامش کنی وگر نی بیرون شوم از این جا	کز شومی زبانت می پوشد او دهان را","[[-6.6280198e-05 -1.0931301e-08 -2.9091923e-06 ...  4.4627863e-04
  -1.8588056e-05 -3.4398432e-05]]",غزلیات مولوی,195
