,index,input_id,output_id,input_text,output_text,chapter,tag
592,0,0,5318,باید حقوق دیگران را رعایت کنیم,و قال ع من نصب نفسه للناس اماما فلیبدا بتعلیم نفسه قبل تعلیم غیره و لیکن تادیبه بسیرته قبل تادیبه بلسانه و معلم نفسه و مؤدبها احق بالاجلال من معلم الناس و مؤدبهم ,73,0
593,288,19,4395,باید اهل یادگیری و دانش باشیم,"Children must be taught how to think, not what to think",,0
594,635,13,3120,باید بخشنده باشیم,بنازم به بزم محبت که آنجا گدایی به شاهی مقابل نشیند,,0
595,307,28,4745,باید شکرگزار باشیم,I must have loved you a lot,,0
596,603,10,2065,نباید عیبی که خودمان داریم را به دیگران نسبت دهیم,نحن الی سیدنا راجعون طیبه النفس به طایعون سیدنا یصبح یبتا عنا انفسنا نحن له بایعون یفسد ان جاع الی موکل نحن الی نظرته جایعون سوف تلاقیه به میعاده تحسب انا ابدا ضایعون,2129,0
597,687,18,3740,نباید اندوهگین شد,You cannot protect yourself from sadness without protecting yourself from happiness,,0
598,817,31,3939,باید خطاهای دیگران را ببخشیم,A brave man acknowledges the strength of others,,0
599,967,46,3826,نباید عیب دیگران را بر ملا کنیم,I don't want to die without any scars,,0
600,594,9,2948,باید قدردان دارایی‌های خودمان باشیم,طعنه بر ما مزن‌ ای دوست که خود معترفیم دف زنان بر سر بازار به رسوایی خویش,,0
601,651,15,301,کنترل نکردن زبان انسان را بی‌ارزش می‌کند.,خوش خبر باشی ای نسیم شمال که به ما می‌رسد زمان وصال قصه العشق لا انفصام لها فصمت‌ها هنا لسان القال مالسلمی و من بذی سلم این جیراننا و کیف الحال عفت الدار بعد عافیه فاسالوا حالها عن الاطلال فی جمال الکمال نلت منی صرف الله عنک عین کمال یا برید الحمی حماک الله مرحبا مرحبا تعال تعال عرصه بزمگاه خالی ماند از حریفان و جام مالامال سایه افکند حالیا شب هجر تا چه بازند شب روان خیال ترک ما سوی کس نمی‌نگرد آه از این کبریا و جاه و جلال حافظا عشق و صابری تا چند ناله عاشقان خوش است بنال,غزل    ۳۰۲,0
602,726,22,3190,میزان موفقیت به اندازه میزان رنج و تلاش است,خاطر آزرده چه داری ز غم سود و زیان غم مخور، شاد بزی، سود و زیان این همه نیست,,0
603,729,22,5448,میزان موفقیت به اندازه میزان رنج و تلاش است,و قال ع قدر الرجل علی قدر همته و صدقه علی قدر مروءته و شجاعته علی قدر انفته و عفته علی قدر غیرته ,221,0
604,709,20,5460,باید مهربان بود,و قال ع من حذرک کمن بشرک ,234,0
605,483,44,2967,باید خسیس باشیم,ما همه بیچاره‌ایم و تنها تو چاره و ما همه هیچ کاره‌ایم و تنها تو کاره,,0
606,796,29,3198,باید به زیر دستان احترام گذاشت,خوردن خاک قناعت بر ارباب خرد به ز نانی که در او منت دونان باشد,,0
607,375,8,2928,باید قبل از سخن گفتن فکر کرد.,هرچه در فهم تو آید آن بود مفهوم تو,,0
608,941,44,365,باید خسیس باشیم,ما بدین در نه پی حشمت و جاه آمده‌ایم از بد حادثه این جا به پناه آمده‌ایم ره رو منزل عشقیم و ز سرحد عدم تا به اقلیم وجود این همه راه آمده‌ایم سبزه خط تو دیدیم و ز بستان بهشت به طلبکاری این مهرگیاه آمده‌ایم با چنین گنج که شد خازن او روح امین به گدایی به در خانه شاه آمده‌ایم لنگر حلم تو ای کشتی توفیق کجاست که در این بحر کرم غرق گناه آمده‌ایم آبرو می‌رود ای ابر خطاپوش ببار که به دیوان عمل نامه سیاه آمده‌ایم حافظ این خرقه پشمینه مینداز که ما از پی قافله با آتش آه آمده‌ایم,غزل    ۳۶۶,0
609,53,1,226,ادب یکی از صفات اخلاقی نیکو است که انسان باید داشته باشد,گر چه بر واعظ شهر این سخن آسان نشود تا ریا ورزد و سالوس مسلمان نشود رندی آموز و کرم کن که نه چندان هنر است حیوانی که ننوشد می و انسان نشود گوهر پاک بباید که شود قابل فیض ور نه هر سنگ و گلی لل و مرجان نشود اسم اعظم بکند کار خود ای دل خوش باش که به تلبیس و حیل دیو مسلمان نشود عشق می‌ورزم و امید که این فن شریف چون هنرهای دگر موجب حرمان نشود دوش می‌گفت که فردا بدهم کام دلت سببی ساز خدایا که پشیمان نشود حسن خلقی ز خدا می‌طلبم خوی تو را تا دگر خاطر ما از تو پریشان نشود ذره را تا نبود همت عالی حافظ طالب چشمه خورشید درخشان نشود,غزل    ۲۲۷,0
610,234,42,832,باید سختی‌ها را تحمل کرد,پیش چنین ماه رو گیج شدن واجبست عشرت پروانه را شمع و لگن واجبست هست ز چنگ غمش گوش مرا کش مکش هر دمم از چنگ او تن تننن واجبست دلو دو چشم مرا گر چه که کم نیست آب مردمک دیده را چاه ذقن واجبست دلبر چون ماه را هر چه کند می رسد عاشق درگاه را خلق حسن واجبست طره خویش ای نگار خوش به کف من سپار هر که در این چه فتاد داد رسن واجبست عشق که شهر خوشیست این همه اغیار چیست حفظ چنین شهر را برج و بدن واجبست غمزه دزدیده را شحنه غم در پیست روشنی دیده را خوب ختن واجبست عاشق عیسی نه ای بی خور و خر کی زیی کالبد مرده را گور و کفن واجبست مریم جان را مخاض برد به نخل و ریاض منقطع درد را نزل وطن واجبست نزل دل بارکش هست ملاقات خوش ناقه پرفاقه را شرب و عطن واجبست لطف کن ای کان قند راه دهانم ببند اشتر سرمست را بند دهن واجبست,471,0
611,384,11,3197,باید به یتیمان کمک کرد,خود سازی پیران بود افزون ز جوانان تعمیر ضرورست بناهای کهن را,,0
612,826,32,3147,باید کم گویی کرد,جفا برون مبر از حد و جور کمتر کن که آه خسته دلان بی‌گمان اثر دارد,,0
613,169,9,658,باید قدردان دارایی‌های خودمان باشیم,دل بر ما شدست دلبر ما گل ما بی حدست و شکر ما ما همیشه میان گلشکریم زان دل ما قویست در بر ما زهره دارد حوادث طبعی که بگردد بگرد لشکر ما ما به پر می پریم سوی فلک زانک عرشیست اصل جوهر ما ساکنان فلک بخور کنند از صفات خوش معنبر ما همه نسرین و ارغوان و گلست بر زمین شاهراه کشور ما نه بخندد نه بشکفد عالم بی نسیم دم منور ما ذره های هوا پذیرد روح از دم عشق روح پرور ما گوش ها گشته اند محرم غیب از زبان و دل سخنور ما شمس تبریز ابرسوز شدست سایه اش کم مباد از سر ما,249,0
